Rank,Game Name,Tags
602,玩个毛球,"休闲益智, 烧脑"
603,同城游六安麻将,纸牌
604,火柴人格斗家,"动作冒险, PvP"
605,鲤鱼节奏盒子,"休闲益智, 塔防"
606,只有一道门2,"休闲益智, 烧脑"
607,我驾驶贼6,"休闲益智, 烧脑"
608,樱花小镇少女跑酷,"休闲益智, 烧脑"
609,口袋棋兵游戏,"休闲益智, 烧脑"
610,双人恐怖逃生,"休闲益智, 烧脑"
611,飞机大厨小游戏,"休闲益智, 消除"
612,像素砖块破坏者,"休闲益智, 烧脑"
613,末日怪物毁灭战舰,"休闲益智, 烧脑"
614,黑洞吞噬入侵小游戏,"休闲益智, 烧脑"
615,开心水管工,"休闲益智, 烧脑"
616,节奏盒子寄生虫,"休闲益智, 烧脑"
617,魔兽自走棋,"休闲益智, 烧脑"
618,小镇设计师,"休闲益智, 经营"
619,帮她化妆,"休闲益智, 烧脑"
620,大战木头人,"休闲益智, 烧脑"
621,我的大长手,"休闲益智, 烧脑"
622,躲猫猫大作战逃生小游戏,"休闲益智, 烧脑"
623,救救修狗狗,"休闲益智, 烧脑"
624,坦克开的真6,"休闲益智, 塔防"
625,果子贪吃蛇进化游戏,"休闲益智, 烧脑"
626,谎言酒吧,"休闲益智, 烧脑"
627,萌萌解压,"休闲益智, 消除"
628,拳击格斗之王,"休闲益智, 烧脑"
629,你的世界生存吃鸡小游戏,"休闲益智, 烧脑"
630,微笑自行车,"休闲益智, 烧脑"
631,飞机模拟驾驶,"休闲益智, 经营"
632,杂交版本PVZ,"休闲益智, 创新品类"
633,刺客100层游戏,"休闲益智, 烧脑"
634,黑洞吞噬进化,"休闲益智, 烧脑"
635,立方世界大作战,"动作冒险, 飞行, 空战"
636,装扮美少女游戏,"休闲益智, 烧脑"
637,火柴人绳索英雄新,"休闲益智, 经营"
638,兵刃,"角色扮演, ARPG"
639,花朵消消乐经典版,"休闲益智, 烧脑"
640,我的大脑瓜,"休闲益智, 烧脑"
641,密室逃脱绝境系列10寻梦大作战,"休闲益智, 烧脑"
642,躲避木棍人,"休闲益智, 烧脑"
643,一剑永恒,"角色扮演, ARPG"
644,吃掉黑洞,"休闲益智, 烧脑"
645,快乐不停消游戏,"休闲益智, 消除"
646,解一个压吧,"休闲益智, 烧脑"
647,麻将乐消消消,"休闲益智, 烧脑"
648,指尖高高手,"休闲益智, 烧脑"
649,鲜花消消消乐,"休闲益智, 烧脑"
650,碰撞合成大西瓜经典,"休闲益智, 消除"
651,开心去消除,"休闲益智, 消除"
652,脑洞人历险记,"休闲益智, 创新品类"
653,抚顺麻将,纸牌
654,大富豪3web,"角色扮演, 回合制"
655,时空之弦,"休闲益智, 创新品类"
656,消灭掉星星,"休闲益智, 消除"
657,我的财阀之路,"休闲益智, 烧脑"
658,中国象棋对战,"休闲益智, 创新品类"
659,亡者狙击,"动作冒险, 飞行, 空战"
660,俄罗斯方块休闲益智版,"休闲益智, 消除"
661,街头大侠,"休闲益智, 烧脑"
662,葫芦岛麻将,纸牌
663,不服开一局,"休闲益智, 创新品类"
664,螺丝动物园,"休闲益智, 烧脑"
665,噢上帝,"休闲益智, 经营"
666,背包自走棋,"休闲益智, 烧脑"
667,玩成大师游戏,"休闲益智, 烧脑"
668,埖三张牌游戏,"休闲益智, 烧脑"
669,俄罗斯方块下坠模式,"休闲益智, 消除"
670,拼个花朵,"休闲益智, 消除"
671,画线开车车,"休闲益智, 烧脑"
672,脑子开窍了,"休闲益智, 烧脑"
673,天天找东西,"休闲益智, 烧脑"
674,修仙世家模拟器,"休闲益智, 经营"
675,九九牌游十三水,纸牌
676,射击狂潮,"休闲益智, 塔防"
677,卡皮巴拉消消乐,"休闲益智, 烧脑"
678,婆媳来找茬,"休闲益智, 烧脑"
679,婆媳找茬,"休闲益智, 消除"
680,看看谁最强,"休闲益智, 烧脑"
681,闯关不如我呀,"休闲益智, 烧脑"
682,天天消花朵,"休闲益智, 消除"
683,寻找猫猫,"休闲益智, 烧脑"
684,摩托车特技漂移,动作冒险
685,安静咕卡书,"休闲益智, 烧脑"
686,战场刺激对决,"休闲益智, 烧脑"
687,来串儿糖葫芦,"休闲益智, 烧脑"
688,开局一个蛋,"休闲益智, 经营"
689,你能救几个,"休闲益智, 烧脑"
690,开局一条虫,"休闲益智, 消除"
691,暴击木棍人,"休闲益智, 烧脑"
692,像素枪王对决,"动作冒险, 枪战"
693,我要开武馆,"休闲益智, 经营"
694,咕卡小能手,"休闲益智, 烧脑"
695,元素勇士,"休闲益智, 塔防"
696,汽车开放世界,"休闲益智, 经营"
697,正版合成大西瓜,"休闲益智, 消除"
698,节奏盒子恐惧,"休闲益智, 烧脑"
699,超能力英雄战士游戏,"休闲益智, 烧脑"
700,逃离老师,"休闲益智, 烧脑"
701,狙击外星人,"休闲益智, 烧脑"
702,蜗蜗队出击,"角色扮演, ARPG"
703,驾驶重甲车模拟器,"休闲益智, 烧脑"
704,僵尸来袭打枪游戏,"休闲益智, 烧脑"
705,飞机模拟小游戏,"休闲益智, 烧脑"
706,模拟老司机,"休闲益智, 烧脑"
707,惊悚奶奶密室追逃,"休闲益智, 烧脑"
708,双人躲猫猫游戏,"休闲益智, 烧脑"
709,进击荣誉,"休闲益智, 塔防"
710,搬砖之王,"休闲益智, 烧脑"
711,天命主公,"角色扮演, ARPG"
712,巅峰霸业,"角色扮演, ARPG"
713,这关谁能行,"休闲益智, 烧脑"
714,开车我贼溜,"休闲益智, 经营"
715,生存之地,"休闲益智, 消除"
716,球球的冒险,"休闲益智, 消除"
717,狙击王者枪战,"休闲益智, 经营"
718,星河护卫队,"休闲益智, 塔防"
719,我独钓万古,"休闲益智, 烧脑"
720,仙剑奇侠传回合,"角色扮演, 回合制"
721,跟我比手长,"休闲益智, 创新品类"
722,樱花冒险都市,"休闲益智, 烧脑"
723,樱花少女之星,"休闲益智, 烧脑"
724,克隆机器人角斗场,"动作冒险, 战术竞技"
725,培根配万物游戏,"动作冒险, 战术竞技"
726,怀旧找茬,"休闲益智, 烧脑"
727,冲冲冲大师,"休闲益智, 创新品类"
728,三国之志3,"角色扮演, ARPG"
729,脑力集卡屋,"休闲益智, 烧脑"
730,骑士联萌,"休闲益智, 烧脑"
731,花式进球,"休闲益智, 烧脑"
732,甜点划划乐,"休闲益智, 烧脑"
733,挖矿高高手,
734,同城游升级,纸牌
735,超多武器格斗,"休闲益智, 塔防"
736,战舰下西洋,"休闲益智, 烧脑"
737,无双兵器,"角色扮演, ARPG"
738,风云传奇,"角色扮演, ARPG"
739,幸福小渔村,"休闲益智, 经营"
740,天龙八部2：飞龙战天,"角色扮演, MMORPG"
741,重返花果山,"休闲益智, 塔防"
742,闯关大天才,"休闲益智, 烧脑"
743,爱玩挪对对游戏,"休闲益智, 消除"
744,看谁通关快,"休闲益智, 烧脑"
745,把车挪走,"休闲益智, 创新品类"
746,热江,"角色扮演, MMORPG"
747,源动战纪,"角色扮演, 卡牌"
748,快乐小水杯,"休闲益智, 烧脑"
749,侠客行侠录,"角色扮演, 卡牌"
750,冲撞赛车,动作冒险
751,欢乐解个压,"休闲益智, 烧脑"
752,卡皮巴拉派对,"休闲益智, 创新品类"
753,开心解个压,"休闲益智, 烧脑"
754,我是消除高手,"休闲益智, 烧脑"
755,烤串排序,"休闲益智, 烧脑"
756,打了个龙,"休闲益智, 烧脑"
757,卧龙无敌,"角色扮演, 卡牌"
758,机甲合金对决,"动作冒险, 飞行, 空战"
759,非凡仙途,"角色扮演, 卡牌"
760,人类游乐场园,"动作冒险, 休闲益智"
761,节奏冲浪3D,"休闲益智, 烧脑"
762,哥哥南京麻将,纸牌
763,倒水好离谱,"休闲益智, 烧脑"
764,天天狙击3D,"动作冒险, 枪战"
765,软泥星球,"角色扮演, ARPG"
766,搞事大作战,"动作冒险, MOBA"
767,足球神指,"动作冒险, 战术竞技"
768,血族,"角色扮演, 卡牌"
769,螺丝打不完,"休闲益智, 益智问答"
770,倒水解压,"休闲益智, 经营"
771,沙雕求生世界,"休闲益智, 经营"
772,对对连消,"休闲益智, 烧脑"
773,象棋人机对战,"休闲益智, 烧脑"
774,消消消爆乐,"休闲益智, 烧脑"
775,魔法之路,"休闲益智, 塔防"
776,解压收藏家,"休闲益智, 烧脑"
777,鲜花消消除,"休闲益智, 烧脑"
778,模拟开车真实竞速小游戏,"休闲益智, 烧脑"
779,节奏盒子恐怖2,"休闲益智, 烧脑"
780,模拟卡车运货,"休闲益智, 经营"
781,拉密桌游,"休闲益智, 烧脑"
782,画线救狗头大作战,"休闲益智, 烧脑"
783,驾驶飞机模拟,"休闲益智, 经营"
784,掌心快乐斗地主游戏软件V1.0,纸牌
785,救救狗头大作战游戏,"休闲益智, 烧脑"
786,绝对防御,"休闲益智, 塔防"
787,双人飞车对决游戏,"动作冒险, PvP"
788,一心钢琴,"休闲益智, 烧脑"
789,开了家钱庄,"休闲益智, 经营"
790,拯救一家三口游戏,"休闲益智, 烧脑"
791,房东特牛,"动作冒险, 休闲益智"
792,开心小射手,"休闲益智, 创新品类"
793,星际使命,"休闲益智, 创新品类"
794,超迷足球,"动作冒险, 战术竞技"
795,吃碰杠游戏,"休闲益智, 烧脑"
796,街头漂移大师,"休闲益智, 经营"
797,迷你特工100层游戏,"休闲益智, 烧脑"
798,我是头脑王,"休闲益智, 益智问答"
799,僵尸围境,"休闲益智, 经营"
800,第一千次挑战,"休闲益智, 烧脑"
801,变形机器人战士,"休闲益智, 经营"
802,完美涂色书,"休闲益智, 创新品类"
803,成语游戏消消消,"休闲益智, 消除"
804,闪耀樱花模拟,"休闲益智, 烧脑"
805,密室消除消不停,"休闲益智, 烧脑"
806,66玩麻将,纸牌
807,完全没难度,"休闲益智, 塔防"
808,蜘蛛接个龙,"休闲益智, 烧脑"
809,咪咕掼蛋,纸牌
810,随便玩歪胡子,纸牌
811,消个花花,"休闲益智, 消除"
812,画线开车,"休闲益智, 创新品类"
813,我要翻身呀,
814,开心消花朵,"休闲益智, 烧脑"
815,齐齐来麻将,纸牌
816,国民斗地主,纸牌
817,这关超解压,"休闲益智, 烧脑"
818,枪王大逃杀,"动作冒险, 休闲益智"
819,荒野绝境求生,"动作冒险, 休闲益智"
820,星辰创世录,"休闲益智, 烧脑"
821,解救小公主,"休闲益智, 烧脑"
822,依灵修仙,"休闲益智, 塔防"
823,智力对垒,"休闲益智, 烧脑"
824,菜菜大冒险,"休闲益智, 烧脑"
825,无限梦境,"角色扮演, 卡牌"
826,美职篮篮球世界,"休闲益智, 经营"
827,消灭星星星经典版,"休闲益智, 烧脑"
828,宗门模拟器,"休闲益智, 经营"
829,龙骑争霸,"角色扮演, MMORPG"
830,俄罗斯解压方块,"休闲益智, 烧脑"
831,拜托了奶茶,"休闲益智, 烧脑"
832,新版俄罗斯方块,"休闲益智, 消除"
833,玩个数独,"休闲益智, 创新品类"
834,倒水别手抖,"休闲益智, 消除"
835,狙击僵尸2,"休闲益智, 塔防"
836,最强游戏粉末,"休闲益智, 烧脑"
837,粉末解压,"休闲益智, 消除"
838,热血双人对决,"休闲益智, 烧脑"
839,诸侯三国,"角色扮演, ARPG"
840,潮英雄,"角色扮演, 卡牌"
841,炫彩节奏3D官方版,"休闲益智, 烧脑"
842,螺丝我最强,"休闲益智, 消除"
843,云梦华裳,"角色扮演, MMORPG"
844,陀螺进化传说,"休闲益智, 烧脑"
845,小猪救援计划,"休闲益智, 烧脑"
846,热血都市摩托,"休闲益智, 烧脑"
847,DJI大疆虚拟飞行,"休闲益智, 创新品类"
848,真实都市冒险,"动作冒险, 休闲益智"
849,乱轰三国志,"角色扮演, ARPG"
850,御剑仙缘,"角色扮演, MMORPG"
851,超车摩托手,动作冒险
852,城市挪车王者,"休闲益智, 烧脑"
853,百万造型屋,"休闲益智, 经营"
854,扣点麻将,纸牌
855,脑洞闯关关,"休闲益智, 烧脑"
856,奇妙消不停,"休闲益智, 消除"
857,大圣冲冲冲,"休闲益智, 烧脑"
858,宠物餐厅经营,"休闲益智, 消除"
859,战地模拟器前线,"休闲益智, 烧脑"
860,麻将来消除,"休闲益智, 烧脑"
861,战车指挥官,"休闲益智, 塔防"
862,旅行列车,"休闲益智, 烧脑"
863,神农消乐消,"休闲益智, 消除"
864,全民雷霆战机,"休闲益智, 烧脑"
865,战地突击王者,"动作冒险, PvP"
866,极限摩托车漂移,"休闲益智, 经营"
867,秩序之路,"角色扮演, 卡牌"
868,神秘药水连连看,"休闲益智, 消除"
869,碰杠乐翻天,"休闲益智, 烧脑"
870,趣味天天消,"休闲益智, 烧脑"
871,生死枪火精英,"休闲益智, 烧脑"
872,嘎嘎解压,"休闲益智, 烧脑"
873,做个大生意,"休闲益智, 烧脑"
874,消消消乐正版,"休闲益智, 烧脑"
875,木棍工厂躲猫猫,"休闲益智, 烧脑"
876,战争对决模拟,"休闲益智, 烧脑"
877,开心螺丝王,"休闲益智, 烧脑"
878,解压大闯关,"休闲益智, 烧脑"
879,神奇萌泡游戏软件V1.0,"角色扮演, ARPG"
880,聪明之王,"休闲益智, 烧脑"
881,消星星解压游戏,"休闲益智, 烧脑"
882,白金岛三扣一,纸牌
883,连连大消除,"休闲益智, 消除"
884,奇妙乐消消,"休闲益智, 消除"
885,小马梦幻农场,"休闲益智, 经营"
886,还能这样玩,"休闲益智, 烧脑"
887,3D麻将消消乐,"休闲益智, 消除"
888,连连消闯关消消乐,"休闲益智, 烧脑"
889,天才补一笔,"休闲益智, 创新品类"
890,猫咪出动游戏软件V1.0,"角色扮演, 回合制"
891,画线快跑呀,"休闲益智, 烧脑"
892,来几局掼蛋,纸牌
893,本溪麻将,纸牌
894,矿工挖黄金,"休闲益智, 烧脑"
895,没坐,"休闲益智, 烧脑"
896,花朵爱消消消乐,"休闲益智, 烧脑"
897,气球来解压,"休闲益智, 消除"
898,卷饼大厨,"休闲益智, 消除"
899,轻松拼成语,"休闲益智, 烧脑"
900,消灭个星星,"休闲益智, 烧脑"
901,魔神江湖,"休闲益智, 经营"
902,凤凰传奇,"角色扮演, ARPG"
903,World的世界探索,"休闲益智, 烧脑"
904,world的世界游戏,"休闲益智, 烧脑"
905,僵尸爆裂小队,"动作冒险, 飞行, 空战"
906,踢爆那西游,"角色扮演, 回合制"
907,双人公主换装小游戏,"休闲益智, 烧脑"
908,刺客突围逃生,"休闲益智, 烧脑"
909,单人竞技场,"休闲益智, 烧脑"
910,模拟果汁冰激凌制作,"休闲益智, 经营"
911,沙盒世界大冒险,"休闲益智, 烧脑"
912,龙城传奇,"角色扮演, ARPG"
913,水果传奇世界,"休闲益智, 烧脑"
914,天剑传奇,"角色扮演, ARPG"
915,货柜消除师,"休闲益智, 消除"
916,看谁更会躺,"休闲益智, 塔防"
917,神龙觉醒,"休闲益智, 消除"
918,厉害了我的猴,"角色扮演, 回合制"
919,消除密室逃脱游戏,"休闲益智, 烧脑"
920,勇者大暴走,"角色扮演, 卡牌"
921,麻将吃碰杠消消消乐,"休闲益智, 烧脑"
922,推塔我特快,"休闲益智, 烧脑"
923,全民食堂,"休闲益智, 经营"
924,营救女王,"休闲益智, 烧脑"
925,热血机甲战士,"休闲益智, 烧脑"
926,方块消消消除,"休闲益智, 烧脑"
927,花儿点点消,"休闲益智, 消除"
928,连个不停,"休闲益智, 消除"
929,开飞机模拟高手,"休闲益智, 烧脑"
930,果子贪吃蛇无限进化,"休闲益智, 烧脑"
931,公主爱洗发,"休闲益智, 创新品类"
932,开心连又连,"休闲益智, 消除"
933,连了个连消消乐,"休闲益智, 烧脑"
934,营救猪猪,"休闲益智, 烧脑"
935,奇妙消一消游戏,"休闲益智, 消除"
936,冒险与推图,"休闲益智, 塔防"
937,拆不过我吧,"休闲益智, 经营"
938,同城游三脚天王,纸牌
939,无敌大长手,"休闲益智, 创新品类"
940,抵挡魔王2,"休闲益智, 烧脑"
941,滑梯冲冲,"休闲益智, 烧脑"
942,乞丐王,"休闲益智, 烧脑"
943,我要通关了,"休闲益智, 消除"
944,解压方块拼图,"休闲益智, 烧脑"
945,我算你厉害,"休闲益智, 烧脑"
946,帮他脱围,"休闲益智, 消除"
947,米卡世界樱花校园,"休闲益智, 烧脑"
948,小火鸡蹦蹦跳,"休闲益智, 烧脑"
949,数字涂色像素画画,"休闲益智, 烧脑"
950,每天麻将爱消除,"休闲益智, 烧脑"
951,消除连击,"休闲益智, 烧脑"
952,密室救援,"休闲益智, 烧脑"
953,密室消除抵挡魔王,"休闲益智, 消除"
954,主公快跑,"角色扮演, 卡牌"
955,梦之便利店,"休闲益智, 经营"
956,花朵爱消除游戏,"休闲益智, 烧脑"
957,休闲解压所,"休闲益智, 烧脑"
958,澡堂经营大师,"休闲益智, 经营"
959,抵挡魔王游戏,"休闲益智, 经营"
960,方块拼消消,"休闲益智, 烧脑"
961,快乐消除铺,"休闲益智, 烧脑"
962,盼盼麻将,纸牌
963,真实摩托车驾驶,动作冒险
964,向往的宗门,"休闲益智, 烧脑"
965,飞机模拟高手,"休闲益智, 烧脑"
966,萌萌消消消,"休闲益智, 烧脑"
967,变身章鱼机甲汽车人,"休闲益智, 经营"
968,闪亮的你,"休闲益智, 经营"
969,刀刀厨神,"休闲益智, 烧脑"
970,剑影江湖,"角色扮演, 卡牌"
971,疯狂烧烤摊,"休闲益智, 消除"
972,转刀我赢定了,"休闲益智, 烧脑"
973,从前有条街,"休闲益智, 经营"
974,心动的生活,"休闲益智, 烧脑"
975,纸牌接个龙,"休闲益智, 消除"
976,点点挪对对,"休闲益智, 消除"
977,闯关乐不停,"休闲益智, 消除"
978,看谁通关牛,"休闲益智, 烧脑"
979,滚动节奏,"休闲益智, 烧脑"
980,活下去老铁,"休闲益智, 塔防"
981,鲜花消除消消乐,"休闲益智, 烧脑"
982,仙之逆世界,"休闲益智, 经营"
983,泉水指挥官,"休闲益智, 塔防"
984,汽车画桥大师,"休闲益智, 烧脑"
985,灵厨九天,"休闲益智, 经营"
986,风色传说,"角色扮演, MMORPG"
987,挪车来解压,"休闲益智, 消除"
988,插花消除消消乐,"休闲益智, 烧脑"
989,太古天地,"角色扮演, ARPG"
990,拼图游戏大师,"休闲益智, 烧脑"
991,挪对对消消乐正版,"休闲益智, 烧脑"
992,胡牌挪对对,"休闲益智, 创新品类"
993,装满黑洞,"休闲益智, 烧脑"
994,指上消花,"休闲益智, 烧脑"
995,密室消除逃脱小游戏,"休闲益智, 烧脑"
996,花朵消消消乐,"休闲益智, 烧脑"
997,消消消王国,"休闲益智, 消除"
998,脑力充能站,"休闲益智, 烧脑"
999,连连看乐消消消,"休闲益智, 消除"
1000,消了吗,"休闲益智, 创新品类"
1001,加菲猫家族萌宠集结,"休闲益智, 烧脑"
1002,宠物连连看之星星消灭,"休闲益智, 消除"
1003,迷宫消除游戏,"休闲益智, 消除"
1004,密室拯救,"休闲益智, 消除"
1005,消灭了星星,"休闲益智, 塔防"
1006,功夫解压,"休闲益智, 消除"
1007,扫雷大挑战,"休闲益智, 烧脑"
1008,消除我拿手,"休闲益智, 烧脑"
